date,open,high,low,close,volume,5EMA,89EMA,5ema_volume,prev_open,pre_prev_open,prev_low,pre_prev_low,prev_high,pre_prev_high,prev_5EMA,pre_prev_5EMA,prev_89EMA,pre_prev_89EMA,prev_close,pre_prev_close,close_open,binary,percentage_difference
2022-04-07 00:00:00+05:30,37421.75,37988.6,37264.45,37463.4,0,36896.880122365925,33592.0730902235,0.0,36457.2,35633.7,36242.35,35016.3,38765.85,36421.1,36613.62018354889,36104.030275323326,36613.62018354889,36104.030275323326,37632.8,36334.3,41.650000000001455,True,9.838056208279212
2022-04-18 00:00:00+05:30,36833.15,37123.55,35926.3,36314.9,0,36702.88674824395,33652.5803548852,0.0,37421.75,36457.2,37264.45,36242.35,37988.6,38765.85,36896.880122365925,36613.62018354889,36896.880122365925,36613.62018354889,37463.4,37632.8,-518.25,False,9.064108490913847
2022-04-21 00:00:00+05:30,36513.1,36913.35,35511.4,36028.85,0,36478.20783216263,33705.38634699886,0.0,36833.15,37421.75,35926.3,37264.45,37123.55,37988.6,36702.88674824395,36896.880122365925,36702.88674824395,36896.880122365925,36314.9,37463.4,-484.25,False,8.22664204651868
2022-04-28 00:00:00+05:30,36189.95,36718.8,35127.85,35264.55,0,36073.65522144176,33740.03442817666,0.0,36513.1,36833.15,35511.4,35926.3,36913.35,37123.55,36478.20783216263,36702.88674824395,36478.20783216263,36702.88674824395,36028.85,36314.9,-925.3999999999942,False,6.9164742502938
2022-05-05 00:00:00+05:30,35705.35,35934.85,33927.2,34693.15,0,35613.48681429451,33761.21477421718,0.0,36189.95,36513.1,35127.85,35511.4,36718.8,36913.35,36073.65522144176,36478.20783216263,36073.65522144176,36478.20783216263,35264.55,36028.85,-1012.1999999999971,False,5.486390381580341
2022-05-12 00:00:00+05:30,34289.1,34655.8,33001.75,34163.7,0,35130.22454286301,33770.15889034569,0.0,35705.35,36189.95,33927.2,35127.85,35934.85,36718.8,35613.48681429451,36073.65522144176,35613.48681429451,36073.65522144176,34693.15,35264.55,-125.40000000000146,False,4.027418576659835
2022-05-19 00:00:00+05:30,33461.0,34819.95,33180.6,34339.5,0,34866.64969524201,33782.810915004666,0.0,34289.1,35705.35,33001.75,33927.2,34655.8,35934.85,35130.22454286301,35613.48681429451,35130.22454286301,35613.48681429451,34163.7,34693.15,878.5,True,3.2082551773569534
2022-05-26 00:00:00+05:30,34670.6,36083.7,34424.75,35620.8,0,35118.03313016135,33823.65511689345,0.0,33461.0,34289.1,33180.6,33001.75,34819.95,34655.8,34866.64969524201,35130.22454286301,34866.64969524201,35130.22454286301,34339.5,34163.7,950.2000000000044,True,3.826842512420868
2022-06-02 00:00:00+05:30,35470.95,35958.45,34831.75,34946.15,0,35060.738753440906,33848.59944762915,0.0,34670.6,33461.0,34424.75,33180.6,36083.7,34819.95,35118.03313016135,34866.64969524201,35118.03313016135,34866.64969524201,35620.8,34339.5,-524.7999999999956,False,3.5810619215934953
2022-06-09 00:00:00+05:30,34802.25,35149.1,33123.9,33339.0,0,34486.82583562727,33837.275015459614,0.0,35470.95,34670.6,34831.75,34424.75,35958.45,36083.7,35060.738753440906,35118.03313016135,35060.738753440906,35118.03313016135,34946.15,35620.8,-1463.25,False,1.919630998273026
2022-06-16 00:00:00+05:30,33648.8,33756.5,32290.55,32845.3,0,33939.65055708485,33815.23112622718,0.0,34802.25,35470.95,33123.9,34831.75,35149.1,35958.45,34486.82583562727,35060.738753440906,34486.82583562727,35060.738753440906,33339.0,34946.15,-803.5,False,0.3679390224873245
2022-06-23 00:00:00+05:30,32927.4,34147.5,32652.15,33269.9,0,33716.4003713899,33803.11265675547,0.0,33648.8,34802.25,32290.55,33123.9,33756.5,35149.1,33939.65055708485,34486.82583562727,33939.65055708485,34486.82583562727,32845.3,33339.0,342.5,True,-0.25652159978894173
2022-06-30 00:00:00+05:30,33180.7,34388.5,33080.45,34324.25,0,33919.01691425993,33814.69348660534,0.0,32927.4,33648.8,32652.15,32290.55,34147.5,33756.5,33716.4003713899,33939.65055708485,33716.4003713899,33939.65055708485,33269.9,32845.3,1143.550000000003,True,0.3085150770209298
2022-07-07 00:00:00+05:30,34627.4,35543.1,34553.1,34827.8,0,34221.94460950662,33837.20696468078,0.0,33180.7,32927.4,33080.45,32652.15,34388.5,34147.5,33919.01691425993,33716.4003713899,33919.01691425993,33716.4003713899,34324.25,33269.9,200.40000000000146,True,1.1370254206484367
2022-07-14 00:00:00+05:30,34817.95,36182.7,34463.9,35972.1,0,34805.329739671084,33884.649032132314,0.0,34627.4,33180.7,34553.1,33080.45,35543.1,34388.5,34221.94460950662,33919.01691425993,34221.94460950662,33919.01691425993,34827.8,34324.25,1154.1500000000015,True,2.7171026817061072
2022-07-21 00:00:00+05:30,36026.55,37011.2,35887.35,36783.75,0,35464.80315978073,33949.07349808492,0.0,34817.95,34627.4,34463.9,34553.1,36182.7,35543.1,34805.329739671084,34221.94460950662,34805.329739671084,34221.94460950662,35972.1,34827.8,757.1999999999971,True,4.464715839097369
2022-07-28 00:00:00+05:30,37102.45,38179.85,37028.5,37989.25,0,36306.28543985382,34038.85519812748,0.0,36026.55,34817.95,35887.35,34463.9,37011.2,36182.7,35464.80315978073,34805.329739671084,35464.80315978073,34805.329739671084,36783.75,35972.1,886.8000000000029,True,6.661299942458326
2022-08-04 00:00:00+05:30,38111.05,38402.95,37249.5,38287.85,0,36966.80695990255,34133.277304835756,0.0,37102.45,36026.55,37028.5,35887.35,38179.85,37011.2,36306.28543985382,35464.80315978073,36306.28543985382,35464.80315978073,37989.25,36783.75,176.79999999999563,True,8.30137003769444
2022-08-11 00:00:00+05:30,38712.95,39504.5,38648.9,39461.7,0,37798.43797326837,34251.686698061625,0.0,38111.05,37102.45,37249.5,37028.5,38402.95,38179.85,36966.80695990255,36306.28543985382,36966.80695990255,36306.28543985382,38287.85,37989.25,748.75,True,10.354968228199574
2022-08-18 00:00:00+05:30,39324.4,39759.15,37950.85,39038.5,0,38211.79198217891,34358.06032699359,0.0,38712.95,38111.05,38648.9,37249.5,39504.5,38402.95,37798.43797326837,36966.80695990255,37798.43797326837,36966.80695990255,39461.7,38287.85,-285.90000000000146,False,11.216383051046737
2022-08-25 00:00:00+05:30,39190.05,39606.55,37943.85,39536.75,0,38653.44465478594,34473.14231972706,0.0,39324.4,38712.95,37950.85,38648.9,39759.15,39504.5,38211.79198217891,37798.43797326837,38211.79198217891,37798.43797326837,39038.5,39461.7,346.6999999999971,True,12.12625845444534
2022-09-01 00:00:00+05:30,38806.7,40073.75,38803.3,39455.9,0,38920.92976985729,34583.87026817757,0.0,39190.05,39324.4,37943.85,37950.85,39606.55,39759.15,38653.44465478594,38211.79198217891,38653.44465478594,38211.79198217891,39536.75,39038.5,649.2000000000044,True,12.540700239875926
2022-09-08 00:00:00+05:30,39763.9,41626.9,39706.4,41405.4,0,39749.086513238195,34735.459817773626,0.0,38806.7,39190.05,38803.3,37943.85,40073.75,39606.55,38920.92976985729,38653.44465478594,38920.92976985729,38653.44465478594,39455.9,39536.75,1641.5,True,14.433742123370912
2022-09-15 00:00:00+05:30,41533.7,41840.15,40502.05,41203.45,0,40233.8743421588,34879.19293293421,0.0,39763.9,38806.7,39706.4,38803.3,41626.9,40073.75,39749.086513238195,38920.92976985729,39749.086513238195,38920.92976985729,41405.4,39455.9,-330.25,False,15.352079446105835
2022-09-22 00:00:00+05:30,40889.05,41159.2,37626.2,37759.85,0,39409.1995614392,34943.20753442455,0.0,41533.7,39763.9,40502.05,39706.4,41840.15,41626.9,40233.8743421588,39749.086513238195,40233.8743421588,39749.086513238195,41203.45,41405.4,-3129.2000000000044,False,12.780715744583384
2022-09-29 00:00:00+05:30,38092.85,39177.5,37386.35,39110.05,0,39309.48304095947,35035.804033659566,0.0,40889.05,41533.7,37626.2,40502.05,41159.2,41840.15,39409.1995614392,40233.8743421588,39409.1995614392,40233.8743421588,37759.85,41203.45,1017.2000000000044,True,12.198033198250856
2022-10-06 00:00:00+05:30,39343.7,39608.35,38518.3,39118.55,0,39245.83869397298,35126.531721800464,0.0,38092.85,40889.05,37386.35,37626.2,39177.5,41159.2,39309.48304095947,39409.1995614392,39309.48304095947,39409.1995614392,39110.05,37759.85,-225.14999999999418,False,11.727052943333904
2022-10-13 00:00:00+05:30,38957.65,40643.6,38437.95,40373.2,0,39621.62579598199,35243.1243502049,0.0,39343.7,38092.85,38518.3,37386.35,39608.35,39177.5,39245.83869397298,39309.48304095947,39245.83869397298,39309.48304095947,39118.55,39110.05,1415.5499999999956,True,12.423703989092102
2022-10-20 00:00:00+05:30,40149.5,41530.65,39848.85,41122.75,0,40122.00053065467,35373.78269797812,0.0,38957.65,39343.7,38437.95,38518.3,40643.6,39608.35,39621.62579598199,39245.83869397298,39621.62579598199,39245.83869397298,40373.2,39118.55,973.25,True,13.422985811884763
2022-10-27 00:00:00+05:30,41440.7,41677.25,40839.3,41146.65,0,40463.55035376978,35502.06863802305,0.0,40149.5,38957.65,39848.85,38437.95,41530.65,40643.6,40122.00053065467,39621.62579598199,40122.00053065467,39621.62579598199,41122.75,40373.2,-294.04999999999563,False,13.975190477866803
2022-11-03 00:00:00+05:30,40873.7,41948.9,40819.15,41783.2,0,40903.433569179855,35641.649334955866,0.0,41440.7,40149.5,40839.3,39848.85,41677.25,41530.65,40463.55035376978,40122.00053065467,40463.55035376978,40122.00053065467,41146.65,41122.75,909.5,True,14.76302116317453
2022-11-10 00:00:00+05:30,41462.85,42611.75,41318.6,42535.3,0,41447.389046119904,35794.841571956844,0.0,40873.7,41440.7,40819.15,40839.3,41948.9,41677.25,40903.433569179855,40463.55035376978,40903.433569179855,40463.55035376978,41783.2,41146.65,1072.4500000000044,True,15.791514156585901
2022-11-17 00:00:00+05:30,42399.65,42860.55,42202.55,42729.1,0,41874.62603074661,35948.93620369114,0.0,41462.85,40873.7,41318.6,40819.15,42611.75,41948.9,41447.389046119904,40903.433569179855,41447.389046119904,40903.433569179855,42535.3,41783.2,329.4499999999971,True,16.483630540497142
2022-11-24 00:00:00+05:30,42838.35,43339.15,42740.0,43231.0,0,42326.75068716441,36110.759843609114,0.0,42399.65,41462.85,42202.55,41318.6,42860.55,42611.75,41874.62603074661,41447.389046119904,41874.62603074661,41447.389046119904,42729.1,42535.3,392.65000000000146,True,17.213680549719587
2022-12-01 00:00:00+05:30,43512.1,43515.05,42937.8,43098.7,0,42584.06712477627,36266.047402640026,0.0,42838.35,42399.65,42740.0,42202.55,43339.15,42860.55,42326.75068716441,41874.62603074661,42326.75068716441,41874.62603074661,43231.0,42729.1,-413.40000000000146,False,17.421307737209652
2022-12-08 00:00:00+05:30,43142.25,44151.8,43095.3,44049.1,0,43072.41141651752,36439.0041270258,0.0,43512.1,42838.35,42937.8,42740.0,43515.05,43339.15,42584.06712477627,42326.75068716441,42584.06712477627,42326.75068716441,43098.7,43231.0,906.8499999999985,True,18.204139900112978
2022-12-15 00:00:00+05:30,43940.1,44120.6,42363.8,42617.95,0,42920.92427767835,36576.31403531411,0.0,43142.25,43512.1,43095.3,42937.8,44151.8,43515.05,43072.41141651752,42584.06712477627,43072.41141651752,42584.06712477627,44049.1,43098.7,-1322.1500000000015,False,17.346226402798738
2022-12-22 00:00:00+05:30,42864.0,43034.95,41569.45,42827.7,0,42889.84951845223,36715.23372341825,0.0,43940.1,43142.25,42363.8,43095.3,44120.6,44151.8,42920.92427767835,43072.41141651752,42920.92427767835,43072.41141651752,42617.95,44049.1,-36.30000000000291,False,16.817585423936983
2022-12-29 00:00:00+05:30,42684.9,43578.4,42489.8,42958.8,0,42912.83301230149,36853.97964067562,0.0,42864.0,43940.1,41569.45,42363.8,43034.95,44120.6,42889.84951845223,42920.92427767835,42889.84951845223,42920.92427767835,42827.7,42617.95,273.90000000000146,True,16.440160413337644
2023-01-05 00:00:00+05:30,43073.05,43137.55,41729.0,42232.7,0,42686.122008201,36973.50675977171,0.0,42684.9,42864.0,42489.8,41569.45,43578.4,43034.95,42912.83301230149,42889.84951845223,42912.83301230149,42889.84951845223,42958.8,42827.7,-840.3500000000058,False,15.450563793004294
2023-01-12 00:00:00+05:30,42238.5,42715.65,41742.95,42458.0,0,42610.081338800665,37095.38438733234,0.0,43073.05,42684.9,41729.0,42489.8,43137.55,43578.4,42686.122008201,42912.83301230149,42686.122008201,42912.83301230149,42232.7,42958.8,219.5,True,14.86626178040503
2023-01-19 00:00:00+05:30,42416.3,43078.9,41540.3,41647.65,0,42289.27089253378,37196.54584539162,0.0,42238.5,43073.05,41742.95,41729.0,42715.65,43137.55,42610.081338800665,42686.122008201,42610.081338800665,42686.122008201,42458.0,42232.7,-768.6500000000015,False,13.691392389793927
2023-01-27 00:00:00+05:30,41382.35,42015.65,39419.8,40513.0,0,41697.180595022524,37270.24482660514,0.0,42416.3,42238.5,41540.3,41742.95,43078.9,42715.65,42289.27089253378,42610.081338800665,42289.27089253378,42610.081338800665,41647.65,42458.0,-869.3499999999985,False,11.877935841347732
2023-02-02 00:00:00+05:30,39943.35,41791.95,39761.45,41537.65,0,41644.00373001502,37365.07605268058,0.0,41382.35,42416.3,39419.8,41540.3,42015.65,43078.9,41697.180595022524,42289.27089253378,41697.180595022524,42289.27089253378,40513.0,41647.65,1594.300000000003,True,11.451676617228422
2023-02-09 00:00:00+05:30,41634.0,41795.45,41157.9,41731.05,0,41673.01915334335,37462.09769595435,0.0,39943.35,41382.35,39761.45,39419.8,41791.95,42015.65,41644.00373001502,41697.180595022524,41644.00373001502,41697.180595022524,41537.65,40513.0,97.05000000000291,True,11.240484960466473
2023-02-16 00:00:00+05:30,41925.7,41979.1,39899.0,39995.9,0,41113.97943556224,37518.40441382203,0.0,41634.0,39943.35,41157.9,39761.45,41795.45,41791.95,41673.01915334335,41644.00373001502,41673.01915334335,41644.00373001502,41731.05,41537.65,-1929.7999999999956,False,9.583496627632657
2023-02-23 00:00:00+05:30,39983.7,40725.35,39600.25,40698.15,0,40975.36962370816,37589.0654268482,0.0,41925.7,41634.0,39899.0,41157.9,41979.1,41795.45,41113.97943556224,41673.01915334335,41113.97943556224,41673.01915334335,39995.9,41731.05,714.4500000000044,True,9.008748045226127
2023-03-02 00:00:00+05:30,40604.55,41671.2,40312.9,41577.1,0,41175.94641580545,37677.68841736268,0.0,39983.7,41925.7,39600.25,39899.0,40725.35,41979.1,40975.36962370816,41113.97943556224,40975.36962370816,41113.97943556224,40698.15,39995.9,972.5499999999956,True,9.284693794619027
2023-03-09 00:00:00+05:30,41532.65,41659.0,38934.65,39051.5,0,40467.79761053697,37708.21756364351,0.0,40604.55,39983.7,40312.9,39600.25,41671.2,40725.35,41175.94641580545,40975.36962370816,41175.94641580545,40975.36962370816,41577.1,40698.15,-2481.1500000000015,False,7.318245796783858
2023-03-16 00:00:00+05:30,39061.7,40085.6,38613.15,39999.05,0,40311.548407024646,37759.1249511181,0.0,41532.65,40604.55,38934.65,40312.9,41659.0,41671.2,40467.79761053697,41175.94641580545,40467.79761053697,41175.94641580545,39051.5,41577.1,937.3500000000058,True,6.759752666966833
2023-03-23 00:00:00+05:30,39836.15,40201.6,39273.75,39910.15,0,40177.74893801643,37806.92550775992,0.0,39061.7,41532.65,38613.15,38934.65,40085.6,41659.0,40311.548407024646,40467.79761053697,40311.548407024646,40467.79761053697,39999.05,39051.5,74.0,True,6.270870742372045
2023-03-31 00:00:00+05:30,40231.25,41071.15,40180.2,40999.15,0,40451.54929201096,37877.8638298097,0.0,39836.15,39061.7,39273.75,38613.15,40201.6,40085.6,40177.74893801643,40311.548407024646,40177.74893801643,40311.548407024646,39910.15,39999.05,767.9000000000015,True,6.79469537607816
2023-04-06 00:00:00+05:30,40940.7,41610.15,40727.25,41557.95,0,40820.34952800731,37959.6435224806,0.0,40231.25,39836.15,40180.2,39273.75,41071.15,40201.6,40451.54929201096,40177.74893801643,40451.54929201096,40177.74893801643,40999.15,39910.15,617.25,True,7.536177213657279
2023-04-13 00:00:00+05:30,41680.1,42603.55,41502.65,42154.0,0,41264.89968533821,38052.851444203254,0.0,40940.7,40231.25,40727.25,40180.2,41610.15,41071.15,40820.34952800731,40451.54929201096,40820.34952800731,40451.54929201096,41557.95,40999.15,473.90000000000146,True,8.441018528781665
2023-04-20 00:00:00+05:30,42218.5,42875.6,41962.35,42829.9,0,41786.56645689214,38159.00807877651,0.0,41680.1,40940.7,41502.65,40727.25,42603.55,41610.15,41264.89968533821,40820.34952800731,41264.89968533821,40820.34952800731,42154.0,41557.95,611.4000000000015,True,9.506427343778956
2023-04-27 00:00:00+05:30,42753.9,43483.85,42736.6,43312.7,0,42295.2776379281,38273.53456591481,0.0,42218.5,41680.1,41962.35,41502.65,42875.6,42603.55,41786.56645689214,41264.89968533821,41786.56645689214,41264.89968533821,42829.9,42154.0,558.7999999999956,True,10.507895645454516
2023-05-04 00:00:00+05:30,43236.1,43739.8,42582.2,43331.05,0,42640.53509195207,38385.92379778337,0.0,42753.9,42218.5,42736.6,41962.35,43483.85,42875.6,42295.2776379281,41786.56645689214,42295.2776379281,41786.56645689214,43312.7,42829.9,94.95000000000437,True,11.083779868323473
2023-05-11 00:00:00+05:30,43535.1,44151.7,43347.75,43698.7,0,42993.25672796805,38503.98549116596,0.0,43236.1,42753.9,42582.2,42736.6,43739.8,43483.85,42640.53509195207,42295.2776379281,42640.53509195207,42295.2776379281,43331.05,43312.7,163.59999999999854,True,11.659237815347913
2023-05-18 00:00:00+05:30,44006.9,44095.25,43531.9,43677.85,0,43221.45448531204,38618.96025802893,0.0,43535.1,43236.1,43347.75,42582.2,44151.7,43739.8,42993.25672796805,42640.53509195207,42993.25672796805,42640.53509195207,43698.7,43331.05,-329.0500000000029,False,11.917706216148702
2023-05-25 00:00:00+05:30,43630.25,44498.6,43390.3,44128.15,0,43523.68632354136,38741.38669673939,0.0,44006.9,43535.1,43531.9,43347.75,44095.25,44151.7,43221.45448531204,42993.25672796805,43221.45448531204,42993.25672796805,43677.85,43698.7,497.90000000000146,True,12.34416223723986
2023-06-01 00:00:00+05:30,44172.05,44346.3,43706.15,44275.3,0,43774.224215694245,38864.36254792296,0.0,43630.25,44006.9,43390.3,43531.9,44498.6,44095.25,43523.68632354136,43221.45448531204,43523.68632354136,43221.45448531204,44128.15,43677.85,103.25,True,12.633326126774937
2023-06-08 00:00:00+05:30,44208.3,44459.25,43874.05,43988.0,0,43845.48281046283,38978.221157969114,0.0,44172.05,43630.25,43706.15,43390.3,44346.3,44498.6,43774.224215694245,43523.68632354136,43774.224215694245,43523.68632354136,44275.3,44128.15,-220.3000000000029,False,12.487131295109409
2023-06-15 00:00:00+05:30,44054.35,44083.25,43345.95,43859.2,0,43850.05520697522,39086.687354458685,0.0,44208.3,44172.05,43874.05,43706.15,44459.25,44346.3,43845.48281046283,43774.224215694245,43845.48281046283,43774.224215694245,43988.0,44275.3,-195.15000000000146,False,12.186675758218666
2023-06-22 00:00:00+05:30,43874.8,44508.4,43519.55,44327.8,0,44009.303471316816,39203.156524359605,0.0,44054.35,44208.3,43345.95,43874.05,44083.25,44459.25,43850.05520697522,43845.48281046283,43850.05520697522,43845.48281046283,43859.2,43988.0,453.0,True,12.259591760094173
2023-06-30 00:00:00+05:30,44666.0,45655.5,44447.2,45151.8,0,44390.13564754455,39335.34860159606,0.0,43874.8,44054.35,43519.55,43345.95,44508.4,44083.25,44009.303471316816,43850.05520697522,44009.303471316816,43850.05520697522,44327.8,43859.2,485.8000000000029,True,12.850495103387466
2023-07-06 00:00:00+05:30,45060.55,45417.5,44562.4,44639.45,0,44473.240431696366,39453.21752156059,0.0,44666.0,43874.8,44447.2,43519.55,45655.5,44508.4,44390.13564754455,44009.303471316816,44390.13564754455,44009.303471316816,45151.8,44327.8,-421.1000000000058,False,12.723988626256933
2023-07-13 00:00:00+05:30,45009.3,45905.85,44547.8,45669.3,0,44871.926954464245,39591.352687748134,0.0,45060.55,44666.0,44562.4,44447.2,45417.5,45655.5,44473.240431696366,44390.13564754455,44473.240431696366,44390.13564754455,44639.45,45151.8,660.0,True,13.337696007416861
2023-07-20 00:00:00+05:30,45689.05,46369.5,45622.85,46062.35,0,45268.7346363095,39735.1526280204,0.0,45009.3,45060.55,44547.8,44562.4,45905.85,45417.5,44871.926954464245,44473.240431696366,44871.926954464245,44473.240431696366,45669.3,44639.45,373.29999999999563,True,13.926162710614415
2023-07-27 00:00:00+05:30,46285.85,46310.1,44720.9,44995.7,0,45177.723090873,39852.05368073106,0.0,45689.05,45009.3,45622.85,44547.8,46369.5,45905.85,45268.7346363095,44871.926954464245,45268.7346363095,44871.926954464245,46062.35,45669.3,-1290.1500000000015,False,13.363600914541992
2023-08-03 00:00:00+05:30,44862.85,45118.05,44279.4,44880.7,0,45078.715393915336,39963.80137671481,0.0,46285.85,45689.05,44720.9,45622.85,46310.1,46369.5,45177.723090873,45268.7346363095,45177.723090873,45268.7346363095,44995.7,46062.35,17.849999999998545,True,12.79886757764933
2023-08-10 00:00:00+05:30,44797.65,44980.35,43600.35,43946.4,0,44701.27692927689,40052.30356834337,0.0,44862.85,46285.85,44279.4,44720.9,45118.05,46310.1,45078.715393915336,45177.723090873,45078.715393915336,45177.723090873,44880.7,44995.7,-851.25,False,11.607255879804102
2023-08-17 00:00:00+05:30,43897.25,44521.65,43672.45,44479.05,0,44627.2012861846,40150.67571126907,0.0,44797.65,44862.85,43600.35,44279.4,44980.35,45118.05,44701.27692927689,45078.715393915336,44701.27692927689,45078.715393915336,43946.4,44880.7,581.8000000000029,True,11.149315660605705
2023-08-24 00:00:00+05:30,44704.2,44949.9,43983.75,44232.6,0,44495.66752412307,40241.385139907536,0.0,43897.25,44797.65,43672.45,43600.35,44521.65,44980.35,44627.2012861846,44701.27692927689,44627.2012861846,44701.27692927689,44479.05,43946.4,-471.59999999999854,False,10.571908420708278
2023-08-31 00:00:00+05:30,44265.85,44668.7,43830.75,44409.1,0,44466.81168274872,40334.001025687365,0.0,44704.2,43897.25,43983.75,43672.45,44949.9,44521.65,44495.66752412307,44627.2012861846,44495.66752412307,44627.2012861846,44232.6,44479.05,143.25,True,10.24646836903015
2023-09-07 00:00:00+05:30,44418.05,45990.5,44341.2,45909.45,0,44947.69112183248,40457.8998917832,0.0,44265.85,44704.2,43830.75,43983.75,44668.7,44949.9,44466.81168274872,44495.66752412307,44466.81168274872,44495.66752412307,44409.1,44232.6,1491.3999999999942,True,11.097440158927125
2023-09-14 00:00:00+05:30,46013.3,46310.4,45276.4,45384.6,0,45093.32741455499,40567.38211641024,0.0,44418.05,44265.85,44341.2,43830.75,45990.5,44668.7,44947.69112183248,44466.81168274872,44947.69112183248,44466.81168274872,45909.45,44409.1,-628.7000000000044,False,11.156611696454329
2023-09-21 00:00:00+05:30,45179.6,45276.8,44182.5,44588.3,0,44924.98494303666,40656.735847156684,0.0,46013.3,44418.05,45276.4,44341.2,46310.4,45990.5,45093.32741455499,44947.69112183248,45093.32741455499,44947.69112183248,45384.6,45909.45,-591.2999999999956,False,10.498258177749097
2023-09-28 00:00:00+05:30,44700.35,44756.8,43857.5,43964.05,0,44604.673295357774,40730.23171721987,0.0,45179.6,46013.3,44182.5,45276.4,45276.8,46310.4,44924.98494303666,45093.32741455499,44924.98494303666,45093.32741455499,44588.3,45384.6,-736.2999999999956,False,9.512446688340042
2023-10-05 00:00:00+05:30,44181.35,44710.55,43796.75,44516.9,0,44575.41553023852,40814.379901281645,0.0,44700.35,45179.6,43857.5,44182.5,44756.8,45276.8,44604.673295357774,44924.98494303666,44604.673295357774,44924.98494303666,43964.05,44588.3,335.5500000000029,True,9.214976775474103
2023-10-12 00:00:00+05:30,44571.55,44693.05,43861.45,43888.7,0,44346.51035349235,40882.69812569761,0.0,44181.35,44700.35,43796.75,43857.5,44710.55,44756.8,44575.41553023852,44604.673295357774,44575.41553023852,44604.673295357774,44516.9,43964.05,-682.8500000000058,False,8.47256268934338
2023-10-19 00:00:00+05:30,43616.75,44058.8,42758.4,42832.0,0,43841.6735689949,40926.01594512655,0.0,44571.55,44181.35,43861.45,43796.75,44693.05,44710.55,44346.51035349235,44575.41553023852,44346.51035349235,44575.41553023852,43888.7,44516.9,-784.75,False,7.124215627970363
2023-10-26 00:00:00+05:30,42708.4,43356.85,42105.4,42700.95,0,43461.43237932993,40965.45892412374,0.0,43616.75,44571.55,42758.4,43861.45,44058.8,44693.05,43841.6735689949,44346.51035349235,43841.6735689949,44346.51035349235,42832.0,43888.7,-7.450000000004366,False,6.09287316865957
2023-11-02 00:00:00+05:30,43018.7,43799.35,42796.45,43658.65,0,43527.171586219956,41025.307614698766,0.0,42708.4,43616.75,42105.4,42758.4,43356.85,44058.8,43461.43237932993,43841.6735689949,43461.43237932993,43841.6735689949,42700.95,42832.0,639.9500000000044,True,6.098342991156047
2023-11-09 00:00:00+05:30,43626.1,44408.55,43504.95,44201.7,0,43752.0143908133,41095.89411214991,0.0,43018.7,42708.4,42796.45,42105.4,43799.35,43356.85,43527.171586219956,43461.43237932993,43527.171586219956,43461.43237932993,43658.65,42700.95,575.5999999999985,True,6.463225429321221
2023-11-16 00:00:00+05:30,44251.7,44420.95,43230.95,43449.6,0,43651.20959387554,41148.19868743547,0.0,43626.1,43018.7,43504.95,42796.45,44408.55,43799.35,43752.0143908133,43527.171586219956,43752.0143908133,43527.171586219956,44201.7,43658.65,-802.0999999999985,False,6.082917323922511
2023-11-23 00:00:00+05:30,43452.75,44630.35,43451.35,44566.45,0,43956.28972925036,41224.15982771468,0.0,44251.7,43626.1,43230.95,43504.95,44420.95,44408.55,43651.20959387554,43752.0143908133,43651.20959387554,43752.0143908133,43449.6,44201.7,1113.699999999997,True,6.62749686822943
2023-11-30 00:00:00+05:30,44711.2,47259.85,44254.6,46834.55,0,44915.70981950025,41348.835164876575,0.0,43452.75,44251.7,43451.35,43230.95,44630.35,44420.95,43956.28972925036,43651.20959387554,43956.28972925036,43651.20959387554,44566.45,43449.6,2123.350000000006,True,8.626300209911413
2023-12-07 00:00:00+05:30,46735.4,47588.0,46507.15,47092.25,0,45641.223213000165,41476.4666056571,0.0,44711.2,43452.75,44254.6,43451.35,47259.85,44630.35,44915.70981950025,43956.28972925036,44915.70981950025,43956.28972925036,46834.55,44566.45,356.84999999999854,True,10.041252180278589
2023-12-14 00:00:00+05:30,47567.65,48219.95,47202.65,47445.3,0,46242.582142000116,41609.10734775361,0.0,46735.4,44711.2,46507.15,44254.6,47588.0,47259.85,45641.223213000165,44915.70981950025,45641.223213000165,44915.70981950025,47092.25,46834.55,-122.34999999999854,False,11.13572265687323
2023-12-21 00:00:00+05:30,47172.45,48347.65,46919.7,48282.2,0,46922.454761333414,41757.398295581304,0.0,47567.65,46735.4,47202.65,46507.15,48219.95,47588.0,46242.582142000116,45641.223213000165,46242.582142000116,45641.223213000165,47445.3,47092.25,1109.75,True,12.369200852004871
2023-12-28 00:00:00+05:30,48479.05,48636.45,47481.35,47704.95,0,47183.28650755561,41889.56611123505,0.0,47172.45,47567.65,46919.7,47202.65,48347.65,48219.95,46922.454761333414,46242.582142000116,46922.454761333414,46242.582142000116,48282.2,47445.3,-774.1000000000058,False,12.637324488545493
2024-01-04 00:00:00+05:30,47805.4,48381.95,47010.8,47360.85,0,47242.47433837041,42011.150197652045,0.0,48479.05,47172.45,47481.35,46919.7,48636.45,48347.65,47183.28650755561,46922.454761333414,47183.28650755561,46922.454761333414,47704.95,48282.2,-444.5500000000029,False,12.452227839767023
2024-01-11 00:00:00+05:30,47538.6,48305.4,45979.6,46064.45,0,46849.79955891361,42101.22352659311,0.0,47805.4,48479.05,47010.8,47481.35,48381.95,48636.45,47242.47433837041,47183.28650755561,47242.47433837041,47183.28650755561,47360.85,47704.95,-1474.1500000000015,False,11.27895019326714
